2004 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [12246 8/11/2005 11:07:54 PM]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,SittingMemberFl,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,227,McMillan,3777,Korumburra,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,12,0.53
VIC,227,McMillan,3777,Korumburra,15320,PAUL,Harold,9,,FFP,Family First,61,2.68
VIC,227,McMillan,3777,Korumburra,15026,AITKEN,Chris,10,,GRN,Australian Greens,111,-2.43
VIC,227,McMillan,3777,Korumburra,999,Informal,Informal,999,,,Informal,128,-2.55
VIC,227,McMillan,4400,Labertouche,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,3,-1.84
VIC,227,McMillan,4400,Labertouche,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,4400,Labertouche,14607,EMANUEL,Howard,3,,IND,Independent,5,2.17
VIC,227,McMillan,4400,Labertouche,14253,BROADBENT,Russell,4,#,LP,Liberal,141,4.8
VIC,227,McMillan,4400,Labertouche,15298,GRANT,Julie,5,,DEM,Democrats,4,-0.95
VIC,227,McMillan,4400,Labertouche,15042,McKENZIE,Bridget,6,,NP,The Nationals,15,2.04
VIC,227,McMillan,4400,Labertouche,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,57,-4.37
VIC,227,McMillan,4400,Labertouche,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,2,0.87
VIC,227,McMillan,4400,Labertouche,15320,PAUL,Harold,9,,FFP,Family First,0,0
VIC,227,McMillan,4400,Labertouche,15026,AITKEN,Chris,10,,GRN,Australian Greens,3,-1.39
VIC,227,McMillan,4400,Labertouche,999,Informal,Informal,999,,,Informal,7,-0.51
VIC,227,McMillan,3779,Leongatha,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,43,-1.83
VIC,227,McMillan,3779,Leongatha,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,4,-0.02
VIC,227,McMillan,3779,Leongatha,14607,EMANUEL,Howard,3,,IND,Independent,48,1.5
VIC,227,McMillan,3779,Leongatha,14253,BROADBENT,Russell,4,#,LP,Liberal,1294,40.54
VIC,227,McMillan,3779,Leongatha,15298,GRANT,Julie,5,,DEM,Democrats,16,-2.77
VIC,227,McMillan,3779,Leongatha,15042,McKENZIE,Bridget,6,,NP,The Nationals,736,-32
VIC,227,McMillan,3779,Leongatha,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,861,6.75
VIC,227,McMillan,3779,Leongatha,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,3,0.09
VIC,227,McMillan,3779,Leongatha,15320,PAUL,Harold,9,,FFP,Family First,53,1.66
VIC,227,McMillan,3779,Leongatha,15026,AITKEN,Chris,10,,GRN,Australian Greens,134,-6.1
VIC,227,McMillan,3779,Leongatha,999,Informal,Informal,999,,,Informal,154,-0.21
VIC,227,McMillan,3780,Leongatha South,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,3,-1.27
VIC,227,McMillan,3780,Leongatha South,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,3780,Leongatha South,14607,EMANUEL,Howard,3,,IND,Independent,6,3.53
VIC,227,McMillan,3780,Leongatha South,14253,BROADBENT,Russell,4,#,LP,Liberal,39,22.94
VIC,227,McMillan,3780,Leongatha South,15298,GRANT,Julie,5,,DEM,Democrats,1,-0.62
VIC,227,McMillan,3780,Leongatha South,15042,McKENZIE,Bridget,6,,NP,The Nationals,92,-18.61
VIC,227,McMillan,3780,Leongatha South,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,18,1.5
VIC,227,McMillan,3780,Leongatha South,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,0,0
VIC,227,McMillan,3780,Leongatha South,15320,PAUL,Harold,9,,FFP,Family First,1,0.59
VIC,227,McMillan,3780,Leongatha South,15026,AITKEN,Chris,10,,GRN,Australian Greens,10,-0.18
VIC,227,McMillan,3780,Leongatha South,999,Informal,Informal,999,,,Informal,4,-2.87
VIC,227,McMillan,4402,Lillico,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,3,-2.3
VIC,227,McMillan,4402,Lillico,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,4402,Lillico,14607,EMANUEL,Howard,3,,IND,Independent,0,0
VIC,227,McMillan,4402,Lillico,14253,BROADBENT,Russell,4,#,LP,Liberal,144,-7.63
VIC,227,McMillan,4402,Lillico,15298,GRANT,Julie,5,,DEM,Democrats,3,-2.3
VIC,227,McMillan,4402,Lillico,15042,McKENZIE,Bridget,6,,NP,The Nationals,24,7.46
VIC,227,McMillan,4402,Lillico,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,61,3.81
VIC,227,McMillan,4402,Lillico,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,1,0.41
VIC,227,McMillan,4402,Lillico,15320,PAUL,Harold,9,,FFP,Family First,1,0.41
VIC,227,McMillan,4402,Lillico,15026,AITKEN,Chris,10,,GRN,Australian Greens,8,1.71
VIC,227,McMillan,4402,Lillico,999,Informal,Informal,999,,,Informal,12,0.91
VIC,227,McMillan,3641,Loch,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,7,-0.81
VIC,227,McMillan,3641,Loch,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,1,-0.06
VIC,227,McMillan,3641,Loch,14607,EMANUEL,Howard,3,,IND,Independent,4,1.41
VIC,227,McMillan,3641,Loch,14253,BROADBENT,Russell,4,#,LP,Liberal,138,48.76
VIC,227,McMillan,3641,Loch,15298,GRANT,Julie,5,,DEM,Democrats,0,-2.46
VIC,227,McMillan,3641,Loch,15042,McKENZIE,Bridget,6,,NP,The Nationals,35,-47.06
VIC,227,McMillan,3641,Loch,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,77,13.69
VIC,227,McMillan,3641,Loch,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,2,0.71
VIC,227,McMillan,3641,Loch,15320,PAUL,Harold,9,,FFP,Family First,5,1.77
VIC,227,McMillan,3641,Loch,15026,AITKEN,Chris,10,,GRN,Australian Greens,14,-4.89
VIC,227,McMillan,3641,Loch,999,Informal,Informal,999,,,Informal,15,-4.26
VIC,227,McMillan,4403,Longwarry,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,9,-2.83
VIC,227,McMillan,4403,Longwarry,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,4,0.53
VIC,227,McMillan,4403,Longwarry,14607,EMANUEL,Howard,3,,IND,Independent,9,1.2
VIC,227,McMillan,4403,Longwarry,14253,BROADBENT,Russell,4,#,LP,Liberal,381,4.98
VIC,227,McMillan,4403,Longwarry,15298,GRANT,Julie,5,,DEM,Democrats,5,-2.54
VIC,227,McMillan,4403,Longwarry,15042,McKENZIE,Bridget,6,,NP,The Nationals,53,1.48
VIC,227,McMillan,4403,Longwarry,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,256,-2.86
VIC,227,McMillan,4403,Longwarry,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,2,0.27
VIC,227,McMillan,4403,Longwarry,15320,PAUL,Harold,9,,FFP,Family First,7,0.93
VIC,227,McMillan,4403,Longwarry,15026,AITKEN,Chris,10,,GRN,Australian Greens,27,0.39
VIC,227,McMillan,4403,Longwarry,999,Informal,Informal,999,,,Informal,40,-0.73
VIC,227,McMillan,3788,Mardan,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,0,-1.96
VIC,227,McMillan,3788,Mardan,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,3788,Mardan,14607,EMANUEL,Howard,3,,IND,Independent,2,1.83
VIC,227,McMillan,3788,Mardan,14253,BROADBENT,Russell,4,#,LP,Liberal,34,31.19
VIC,227,McMillan,3788,Mardan,15298,GRANT,Julie,5,,DEM,Democrats,1,-1.04
VIC,227,McMillan,3788,Mardan,15042,McKENZIE,Bridget,6,,NP,The Nationals,57,-20.26
VIC,227,McMillan,3788,Mardan,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,11,3.23
VIC,227,McMillan,3788,Mardan,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,0,0
VIC,227,McMillan,3788,Mardan,15320,PAUL,Harold,9,,FFP,Family First,2,1.83
VIC,227,McMillan,3788,Mardan,15026,AITKEN,Chris,10,,GRN,Australian Greens,2,-2.09
VIC,227,McMillan,3788,Mardan,999,Informal,Informal,999,,,Informal,3,1.71
VIC,227,McMillan,4890,Maryknoll,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,1,-2.58
VIC,227,McMillan,4890,Maryknoll,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,4890,Maryknoll,14607,EMANUEL,Howard,3,,IND,Independent,0,0
VIC,227,McMillan,4890,Maryknoll,14253,BROADBENT,Russell,4,#,LP,Liberal,171,-1.53
VIC,227,McMillan,4890,Maryknoll,15298,GRANT,Julie,5,,DEM,Democrats,2,-3.22
VIC,227,McMillan,4890,Maryknoll,15042,McKENZIE,Bridget,6,,NP,The Nationals,8,0.18
VIC,227,McMillan,4890,Maryknoll,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,115,2.26
VIC,227,McMillan,4890,Maryknoll,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,8,2.42
VIC,227,McMillan,4890,Maryknoll,15320,PAUL,Harold,9,,FFP,Family First,10,3.03
VIC,227,McMillan,4890,Maryknoll,15026,AITKEN,Chris,10,,GRN,Australian Greens,15,0.08
VIC,227,McMillan,4890,Maryknoll,999,Informal,Informal,999,,,Informal,12,-0.77
VIC,227,McMillan,3790,Meeniyan,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,9,-6.17
VIC,227,McMillan,3790,Meeniyan,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,-0.29
VIC,227,McMillan,3790,Meeniyan,14607,EMANUEL,Howard,3,,IND,Independent,23,3.24
VIC,227,McMillan,3790,Meeniyan,14253,BROADBENT,Russell,4,#,LP,Liberal,193,27.18
VIC,227,McMillan,3790,Meeniyan,15298,GRANT,Julie,5,,DEM,Democrats,4,-0.73
VIC,227,McMillan,3790,Meeniyan,15042,McKENZIE,Bridget,6,,NP,The Nationals,235,-17.4
VIC,227,McMillan,3790,Meeniyan,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,193,6.72
VIC,227,McMillan,3790,Meeniyan,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,3,0.42
VIC,227,McMillan,3790,Meeniyan,15320,PAUL,Harold,9,,FFP,Family First,10,1.41
VIC,227,McMillan,3790,Meeniyan,15026,AITKEN,Chris,10,,GRN,Australian Greens,40,-5.53
VIC,227,McMillan,3790,Meeniyan,999,Informal,Informal,999,,,Informal,39,-0.33
VIC,227,McMillan,32032,Melbourne (McMillan),14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,0,-2.17
VIC,227,McMillan,32032,Melbourne (McMillan),14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,32032,Melbourne (McMillan),14607,EMANUEL,Howard,3,,IND,Independent,0,0
VIC,227,McMillan,32032,Melbourne (McMillan),14253,BROADBENT,Russell,4,#,LP,Liberal,19,24.36
VIC,227,McMillan,32032,Melbourne (McMillan),15298,GRANT,Julie,5,,DEM,Democrats,2,-6.7
VIC,227,McMillan,32032,Melbourne (McMillan),15042,McKENZIE,Bridget,6,,NP,The Nationals,1,-19.66
VIC,227,McMillan,32032,Melbourne (McMillan),14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,20,13.41
VIC,227,McMillan,32032,Melbourne (McMillan),15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,0,0
VIC,227,McMillan,32032,Melbourne (McMillan),15320,PAUL,Harold,9,,FFP,Family First,1,2.08
VIC,227,McMillan,32032,Melbourne (McMillan),15026,AITKEN,Chris,10,,GRN,Australian Greens,5,-4.8
VIC,227,McMillan,32032,Melbourne (McMillan),999,Informal,Informal,999,,,Informal,1,-0.09
VIC,227,McMillan,3794,Mirboo North,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,19,-3.84
VIC,227,McMillan,3794,Mirboo North,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,3794,Mirboo North,14607,EMANUEL,Howard,3,,IND,Independent,42,2.96
VIC,227,McMillan,3794,Mirboo North,14253,BROADBENT,Russell,4,#,LP,Liberal,418,29.48
VIC,227,McMillan,3794,Mirboo North,15298,GRANT,Julie,5,,DEM,Democrats,8,-4.69
VIC,227,McMillan,3794,Mirboo North,15042,McKENZIE,Bridget,6,,NP,The Nationals,239,-23.09
VIC,227,McMillan,3794,Mirboo North,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,544,9.14
VIC,227,McMillan,3794,Mirboo North,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,4,0.28
VIC,227,McMillan,3794,Mirboo North,15320,PAUL,Harold,9,,FFP,Family First,24,1.69
VIC,227,McMillan,3794,Mirboo North,15026,AITKEN,Chris,10,,GRN,Australian Greens,120,-1.16
VIC,227,McMillan,3794,Mirboo North,999,Informal,Informal,999,,,Informal,82,-1.35
VIC,227,McMillan,4405,Moe,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,37,-1.99
VIC,227,McMillan,4405,Moe,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,7,0.26
VIC,227,McMillan,4405,Moe,14607,EMANUEL,Howard,3,,IND,Independent,38,1.43
VIC,227,McMillan,4405,Moe,14253,BROADBENT,Russell,4,#,LP,Liberal,750,3.35
VIC,227,McMillan,4405,Moe,15298,GRANT,Julie,5,,DEM,Democrats,34,-2.13
VIC,227,McMillan,4405,Moe,15042,McKENZIE,Bridget,6,,NP,The Nationals,73,1.73
VIC,227,McMillan,4405,Moe,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,1598,-1.78
VIC,227,McMillan,4405,Moe,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,6,0.23
VIC,227,McMillan,4405,Moe,15320,PAUL,Harold,9,,FFP,Family First,45,1.69
VIC,227,McMillan,4405,Moe,15026,AITKEN,Chris,10,,GRN,Australian Greens,77,-0.31
VIC,227,McMillan,4405,Moe,999,Informal,Informal,999,,,Informal,167,1.83
VIC,227,McMillan,4406,Moe Central,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,19,-2.13
VIC,227,McMillan,4406,Moe Central,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,3,0.21
VIC,227,McMillan,4406,Moe Central,14607,EMANUEL,Howard,3,,IND,Independent,28,1.95
VIC,227,McMillan,4406,Moe Central,14253,BROADBENT,Russell,4,#,LP,Liberal,323,4.45
VIC,227,McMillan,4406,Moe Central,15298,GRANT,Julie,5,,DEM,Democrats,12,-3.13
VIC,227,McMillan,4406,Moe Central,15042,McKENZIE,Bridget,6,,NP,The Nationals,34,0.83
VIC,227,McMillan,4406,Moe Central,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,933,-4.21
VIC,227,McMillan,4406,Moe Central,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,4,0.28
VIC,227,McMillan,4406,Moe Central,15320,PAUL,Harold,9,,FFP,Family First,29,2.02
VIC,227,McMillan,4406,Moe Central,15026,AITKEN,Chris,10,,GRN,Australian Greens,53,1.58
VIC,227,McMillan,4406,Moe Central,999,Informal,Informal,999,,,Informal,85,2.31
VIC,227,McMillan,4407,Moe West,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,29,-2.61
VIC,227,McMillan,4407,Moe West,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,3,0.23
VIC,227,McMillan,4407,Moe West,14607,EMANUEL,Howard,3,,IND,Independent,25,1.9
VIC,227,McMillan,4407,Moe West,14253,BROADBENT,Russell,4,#,LP,Liberal,371,3.28
VIC,227,McMillan,4407,Moe West,15298,GRANT,Julie,5,,DEM,Democrats,5,-4.53
VIC,227,McMillan,4407,Moe West,15042,McKENZIE,Bridget,6,,NP,The Nationals,33,0.93
VIC,227,McMillan,4407,Moe West,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,798,0.97
VIC,227,McMillan,4407,Moe West,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,3,0.23
VIC,227,McMillan,4407,Moe West,15320,PAUL,Harold,9,,FFP,Family First,16,1.21
VIC,227,McMillan,4407,Moe West,15026,AITKEN,Chris,10,,GRN,Australian Greens,36,-0.51
VIC,227,McMillan,4407,Moe West,999,Informal,Informal,999,,,Informal,73,1.01
VIC,227,McMillan,3796,Mount Eccles,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,4,-0.86
VIC,227,McMillan,3796,Mount Eccles,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,3796,Mount Eccles,14607,EMANUEL,Howard,3,,IND,Independent,4,2.82
VIC,227,McMillan,3796,Mount Eccles,14253,BROADBENT,Russell,4,#,LP,Liberal,65,45.77
VIC,227,McMillan,3796,Mount Eccles,15298,GRANT,Julie,5,,DEM,Democrats,1,-5.18
VIC,227,McMillan,3796,Mount Eccles,15042,McKENZIE,Bridget,6,,NP,The Nationals,38,-17.36
VIC,227,McMillan,3796,Mount Eccles,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,29,5.71
VIC,227,McMillan,3796,Mount Eccles,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,0,0
VIC,227,McMillan,3796,Mount Eccles,15320,PAUL,Harold,9,,FFP,Family First,0,0
VIC,227,McMillan,3796,Mount Eccles,15026,AITKEN,Chris,10,,GRN,Australian Greens,1,-5.18
VIC,227,McMillan,3796,Mount Eccles,999,Informal,Informal,999,,,Informal,1,-2.16
VIC,227,McMillan,4412,Nar Nar Goon,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,10,-1.45
VIC,227,McMillan,4412,Nar Nar Goon,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,4412,Nar Nar Goon,14607,EMANUEL,Howard,3,,IND,Independent,5,0.82
VIC,227,McMillan,4412,Nar Nar Goon,14253,BROADBENT,Russell,4,#,LP,Liberal,370,7.6
VIC,227,McMillan,4412,Nar Nar Goon,15298,GRANT,Julie,5,,DEM,Democrats,2,-3.46
VIC,227,McMillan,4412,Nar Nar Goon,15042,McKENZIE,Bridget,6,,NP,The Nationals,13,-0.79
VIC,227,McMillan,4412,Nar Nar Goon,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,181,-4.09
VIC,227,McMillan,4412,Nar Nar Goon,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,3,0.49
VIC,227,McMillan,4412,Nar Nar Goon,15320,PAUL,Harold,9,,FFP,Family First,3,0.49
VIC,227,McMillan,4412,Nar Nar Goon,15026,AITKEN,Chris,10,,GRN,Australian Greens,20,1.22
VIC,227,McMillan,4412,Nar Nar Goon,999,Informal,Informal,999,,,Informal,49,4.46
VIC,227,McMillan,4902,Nar Nar Goon North,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,0,-3.42
VIC,227,McMillan,4902,Nar Nar Goon North,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,4902,Nar Nar Goon North,14607,EMANUEL,Howard,3,,IND,Independent,5,1.92
VIC,227,McMillan,4902,Nar Nar Goon North,14253,BROADBENT,Russell,4,#,LP,Liberal,154,-0.09
VIC,227,McMillan,4902,Nar Nar Goon North,15298,GRANT,Julie,5,,DEM,Democrats,4,-0.36
VIC,227,McMillan,4902,Nar Nar Goon North,15042,McKENZIE,Bridget,6,,NP,The Nationals,2,0.39
VIC,227,McMillan,4902,Nar Nar Goon North,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,80,0.35
VIC,227,McMillan,4902,Nar Nar Goon North,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,3,1.15
VIC,227,McMillan,4902,Nar Nar Goon North,15320,PAUL,Harold,9,,FFP,Family First,3,1.15
VIC,227,McMillan,4902,Nar Nar Goon North,15026,AITKEN,Chris,10,,GRN,Australian Greens,9,-0.72
VIC,227,McMillan,4902,Nar Nar Goon North,999,Informal,Informal,999,,,Informal,9,-0.66
VIC,227,McMillan,3800,Narracan,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,4,-6.35
VIC,227,McMillan,3800,Narracan,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,3800,Narracan,14607,EMANUEL,Howard,3,,IND,Independent,2,1.12
VIC,227,McMillan,3800,Narracan,14253,BROADBENT,Russell,4,#,LP,Liberal,67,1.62
VIC,227,McMillan,3800,Narracan,15298,GRANT,Julie,5,,DEM,Democrats,2,-2.11
VIC,227,McMillan,3800,Narracan,15042,McKENZIE,Bridget,6,,NP,The Nationals,23,1.09
VIC,227,McMillan,3800,Narracan,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,61,2.01
VIC,227,McMillan,3800,Narracan,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,1,0.56
VIC,227,McMillan,3800,Narracan,15320,PAUL,Harold,9,,FFP,Family First,10,5.62
VIC,227,McMillan,3800,Narracan,15026,AITKEN,Chris,10,,GRN,Australian Greens,8,-1.42
VIC,227,McMillan,3800,Narracan,999,Informal,Informal,999,,,Informal,5,0.62
VIC,227,McMillan,4414,Neerim Junction,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,3,-1.88
VIC,227,McMillan,4414,Neerim Junction,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,4414,Neerim Junction,14607,EMANUEL,Howard,3,,IND,Independent,5,2.21
VIC,227,McMillan,4414,Neerim Junction,14253,BROADBENT,Russell,4,#,LP,Liberal,87,-15.63
VIC,227,McMillan,4414,Neerim Junction,15298,GRANT,Julie,5,,DEM,Democrats,1,-2.77
VIC,227,McMillan,4414,Neerim Junction,15042,McKENZIE,Bridget,6,,NP,The Nationals,27,9.66
VIC,227,McMillan,4414,Neerim Junction,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,86,9.15
VIC,227,McMillan,4414,Neerim Junction,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,2,0.88
VIC,227,McMillan,4414,Neerim Junction,15320,PAUL,Harold,9,,FFP,Family First,6,2.65
VIC,227,McMillan,4414,Neerim Junction,15026,AITKEN,Chris,10,,GRN,Australian Greens,9,-1.98
VIC,227,McMillan,4414,Neerim Junction,999,Informal,Informal,999,,,Informal,6,-1.8
VIC,227,McMillan,4415,Neerim South,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,4,-2.92
VIC,227,McMillan,4415,Neerim South,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,4415,Neerim South,14607,EMANUEL,Howard,3,,IND,Independent,9,1.19
VIC,227,McMillan,4415,Neerim South,14253,BROADBENT,Russell,4,#,LP,Liberal,383,-2.99
VIC,227,McMillan,4415,Neerim South,15298,GRANT,Julie,5,,DEM,Democrats,6,-2.66
VIC,227,McMillan,4415,Neerim South,15042,McKENZIE,Bridget,6,,NP,The Nationals,61,4.88
VIC,227,McMillan,4415,Neerim South,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,227,-1.18
VIC,227,McMillan,4415,Neerim South,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,8,1.06
VIC,227,McMillan,4415,Neerim South,15320,PAUL,Harold,9,,FFP,Family First,9,1.19
VIC,227,McMillan,4415,Neerim South,15026,AITKEN,Chris,10,,GRN,Australian Greens,50,2.5
VIC,227,McMillan,4415,Neerim South,999,Informal,Informal,999,,,Informal,39,2.06
VIC,227,McMillan,3801,Nerrena,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,0,-4.05
VIC,227,McMillan,3801,Nerrena,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,3801,Nerrena,14607,EMANUEL,Howard,3,,IND,Independent,5,3.21
VIC,227,McMillan,3801,Nerrena,14253,BROADBENT,Russell,4,#,LP,Liberal,41,26.28
VIC,227,McMillan,3801,Nerrena,15298,GRANT,Julie,5,,DEM,Democrats,1,-0.04
VIC,227,McMillan,3801,Nerrena,15042,McKENZIE,Bridget,6,,NP,The Nationals,75,-20.16
VIC,227,McMillan,3801,Nerrena,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,23,3.93
VIC,227,McMillan,3801,Nerrena,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,0,0
VIC,227,McMillan,3801,Nerrena,15320,PAUL,Harold,9,,FFP,Family First,3,1.92
VIC,227,McMillan,3801,Nerrena,15026,AITKEN,Chris,10,,GRN,Australian Greens,8,-5.01
VIC,227,McMillan,3801,Nerrena,999,Informal,Informal,999,,,Informal,4,-2.02
VIC,227,McMillan,4416,Newborough,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,26,-1.31
VIC,227,McMillan,4416,Newborough,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,6,0.29
VIC,227,McMillan,4416,Newborough,14607,EMANUEL,Howard,3,,IND,Independent,27,1.33
VIC,227,McMillan,4416,Newborough,14253,BROADBENT,Russell,4,#,LP,Liberal,574,2.14
VIC,227,McMillan,4416,Newborough,15298,GRANT,Julie,5,,DEM,Democrats,7,-4.27
VIC,227,McMillan,4416,Newborough,15042,McKENZIE,Bridget,6,,NP,The Nationals,43,1.08
VIC,227,McMillan,4416,Newborough,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,1256,0.23
VIC,227,McMillan,4416,Newborough,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,3,0.15
VIC,227,McMillan,4416,Newborough,15320,PAUL,Harold,9,,FFP,Family First,31,1.52
VIC,227,McMillan,4416,Newborough,15026,AITKEN,Chris,10,,GRN,Australian Greens,62,0.23
VIC,227,McMillan,4416,Newborough,999,Informal,Informal,999,,,Informal,90,0.83
VIC,227,McMillan,4417,Newborough East,14648,GIZYCKI de GOZDAWA,A R,1,,HAN,One Nation,9,-2.18
VIC,227,McMillan,4417,Newborough East,14524,REID,Graeme,2,,CEC,Citizens Electoral Council,0,0
VIC,227,McMillan,4417,Newborough East,14607,EMANUEL,Howard,3,,IND,Independent,18,1.23
VIC,227,McMillan,4417,Newborough East,14253,BROADBENT,Russell,4,#,LP,Liberal,376,5.5
VIC,227,McMillan,4417,Newborough East,15298,GRANT,Julie,5,,DEM,Democrats,5,-3.12
VIC,227,McMillan,4417,Newborough East,15042,McKENZIE,Bridget,6,,NP,The Nationals,29,1.3
VIC,227,McMillan,4417,Newborough East,14651,ZAHRA,Christian,7,,ALP,Australian Labor Party,958,-3.76
VIC,227,McMillan,4417,Newborough East,15039,BYRNE,Greg,8,,DLP,D.L.P. - Democratic Labor Party,5,0.34
VIC,227,McMillan,4417,Newborough East,15320,PAUL,Harold,9,,FFP,Family First,21,1.43
VIC,227,McMillan,4417,Newborough East,15026,AITKEN,Chris,10,,GRN,Australian Greens,43,0.76
