2019 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:47 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,234,Wills,5091,Coburg,999,Informal,Informal,999,N,N,,Informal,84,-4.58
VIC,234,Wills,5092,Coburg East,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,41,2.09
VIC,234,Wills,5092,Coburg East,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,69,5.27
VIC,234,Wills,5092,Coburg East,33251,KILLIN,Peter,3,N,N,LP,Liberal,201,-2.79
VIC,234,Wills,5092,Coburg East,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),369,-4.9
VIC,234,Wills,5092,Coburg East,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,40,3.05
VIC,234,Wills,5092,Coburg East,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,590,4.43
VIC,234,Wills,5092,Coburg East,999,Informal,Informal,999,N,N,,Informal,83,-1.94
VIC,234,Wills,5093,Coburg North,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,74,1.75
VIC,234,Wills,5093,Coburg North,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,82,3.93
VIC,234,Wills,5093,Coburg North,33251,KILLIN,Peter,3,N,N,LP,Liberal,363,-1
VIC,234,Wills,5093,Coburg North,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),491,-7.32
VIC,234,Wills,5093,Coburg North,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,78,3.74
VIC,234,Wills,5093,Coburg North,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,1000,8.5
VIC,234,Wills,5093,Coburg North,999,Informal,Informal,999,N,N,,Informal,94,-3.84
VIC,234,Wills,5094,Coburg South,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,20,1.28
VIC,234,Wills,5094,Coburg South,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,42,5.08
VIC,234,Wills,5094,Coburg South,33251,KILLIN,Peter,3,N,N,LP,Liberal,141,-1.1
VIC,234,Wills,5094,Coburg South,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),213,-5.33
VIC,234,Wills,5094,Coburg South,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,16,1.93
VIC,234,Wills,5094,Coburg South,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,395,6.52
VIC,234,Wills,5094,Coburg South,999,Informal,Informal,999,N,N,,Informal,29,-3.69
VIC,234,Wills,5096,Coburg West,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,97,2.31
VIC,234,Wills,5096,Coburg West,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,99,3.91
VIC,234,Wills,5096,Coburg West,33251,KILLIN,Peter,3,N,N,LP,Liberal,399,-4.12
VIC,234,Wills,5096,Coburg West,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),731,-5.54
VIC,234,Wills,5096,Coburg West,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,97,3.83
VIC,234,Wills,5096,Coburg West,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,1109,7.08
VIC,234,Wills,5096,Coburg West,999,Informal,Informal,999,N,N,,Informal,123,-3.42
VIC,234,Wills,30225,Divisional Office (PREPOLL),32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,2,15.38
VIC,234,Wills,30225,Divisional Office (PREPOLL),32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,0,0
VIC,234,Wills,30225,Divisional Office (PREPOLL),33251,KILLIN,Peter,3,N,N,LP,Liberal,4,30.77
VIC,234,Wills,30225,Divisional Office (PREPOLL),32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),1,7.69
VIC,234,Wills,30225,Divisional Office (PREPOLL),32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,0,0
VIC,234,Wills,30225,Divisional Office (PREPOLL),32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,6,46.15
VIC,234,Wills,30225,Divisional Office (PREPOLL),999,Informal,Informal,999,N,N,,Informal,0,0
VIC,234,Wills,58752,Essendon WILLS PPVC,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,174,2.02
VIC,234,Wills,58752,Essendon WILLS PPVC,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,104,2.36
VIC,234,Wills,58752,Essendon WILLS PPVC,33251,KILLIN,Peter,3,N,N,LP,Liberal,1143,-0.88
VIC,234,Wills,58752,Essendon WILLS PPVC,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),1002,-6.95
VIC,234,Wills,58752,Essendon WILLS PPVC,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,97,2.2
VIC,234,Wills,58752,Essendon WILLS PPVC,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,1896,8.44
VIC,234,Wills,58752,Essendon WILLS PPVC,999,Informal,Informal,999,N,N,,Informal,164,-1.61
VIC,234,Wills,4846,Fawkner East,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,51,1.79
VIC,234,Wills,4846,Fawkner East,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,116,7.69
VIC,234,Wills,4846,Fawkner East,33251,KILLIN,Peter,3,N,N,LP,Liberal,239,-2.46
VIC,234,Wills,4846,Fawkner East,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),192,-7.58
VIC,234,Wills,4846,Fawkner East,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,76,5.04
VIC,234,Wills,4846,Fawkner East,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,834,3.29
VIC,234,Wills,4846,Fawkner East,999,Informal,Informal,999,N,N,,Informal,145,-4.72
VIC,234,Wills,4847,Fawkner North,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,80,3.52
VIC,234,Wills,4847,Fawkner North,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,159,9.16
VIC,234,Wills,4847,Fawkner North,33251,KILLIN,Peter,3,N,N,LP,Liberal,232,-3.61
VIC,234,Wills,4847,Fawkner North,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),193,-2.88
VIC,234,Wills,4847,Fawkner North,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,64,3.69
VIC,234,Wills,4847,Fawkner North,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,1007,-1.74
VIC,234,Wills,4847,Fawkner North,999,Informal,Informal,999,N,N,,Informal,174,-5.07
VIC,234,Wills,83805,Gaffney,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,37,1.54
VIC,234,Wills,83805,Gaffney,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,31,2.55
VIC,234,Wills,83805,Gaffney,33251,KILLIN,Peter,3,N,N,LP,Liberal,277,-1.08
VIC,234,Wills,83805,Gaffney,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),240,-7.95
VIC,234,Wills,83805,Gaffney,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,28,2.3
VIC,234,Wills,83805,Gaffney,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,605,10.74
VIC,234,Wills,83805,Gaffney,999,Informal,Informal,999,N,N,,Informal,46,-3.06
VIC,234,Wills,4848,Glenroy,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,54,2.35
VIC,234,Wills,4848,Glenroy,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,58,4.15
VIC,234,Wills,4848,Glenroy,33251,KILLIN,Peter,3,N,N,LP,Liberal,220,-3.47
VIC,234,Wills,4848,Glenroy,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),164,-8.51
VIC,234,Wills,4848,Glenroy,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,87,6.22
VIC,234,Wills,4848,Glenroy,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,816,7.75
VIC,234,Wills,4848,Glenroy,999,Informal,Informal,999,N,N,,Informal,82,-5.43
VIC,234,Wills,4851,Glenroy North,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,23,1.72
VIC,234,Wills,4851,Glenroy North,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,36,5.22
VIC,234,Wills,4851,Glenroy North,33251,KILLIN,Peter,3,N,N,LP,Liberal,121,-2.36
VIC,234,Wills,4851,Glenroy North,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),100,-7.7
VIC,234,Wills,4851,Glenroy North,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,21,3.05
VIC,234,Wills,4851,Glenroy North,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,388,8.4
VIC,234,Wills,4851,Glenroy North,999,Informal,Informal,999,N,N,,Informal,35,-3.78
VIC,234,Wills,4591,Glenroy West,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,55,0.91
VIC,234,Wills,4591,Glenroy West,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,50,3.23
VIC,234,Wills,4591,Glenroy West,33251,KILLIN,Peter,3,N,N,LP,Liberal,351,-0.17
VIC,234,Wills,4591,Glenroy West,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),244,-3.16
VIC,234,Wills,4591,Glenroy West,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,80,5.17
VIC,234,Wills,4591,Glenroy West,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,766,2.45
VIC,234,Wills,4591,Glenroy West,999,Informal,Informal,999,N,N,,Informal,87,-3.53
VIC,234,Wills,34056,Glenroy WILLS PPVC,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,492,2.79
VIC,234,Wills,34056,Glenroy WILLS PPVC,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,480,4.52
VIC,234,Wills,34056,Glenroy WILLS PPVC,33251,KILLIN,Peter,3,N,N,LP,Liberal,2367,-6.78
VIC,234,Wills,34056,Glenroy WILLS PPVC,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),1373,-2.75
VIC,234,Wills,34056,Glenroy WILLS PPVC,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,470,4.42
VIC,234,Wills,34056,Glenroy WILLS PPVC,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,5440,5.91
VIC,234,Wills,34056,Glenroy WILLS PPVC,999,Informal,Informal,999,N,N,,Informal,646,-2.22
VIC,234,Wills,4852,Gowrie Park,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,78,3.53
VIC,234,Wills,4852,Gowrie Park,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,39,2.76
VIC,234,Wills,4852,Gowrie Park,33251,KILLIN,Peter,3,N,N,LP,Liberal,254,-1.65
VIC,234,Wills,4852,Gowrie Park,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),172,-0.12
VIC,234,Wills,4852,Gowrie Park,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,98,6.94
VIC,234,Wills,4852,Gowrie Park,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,772,-3.15
VIC,234,Wills,4852,Gowrie Park,999,Informal,Informal,999,N,N,,Informal,164,-2.35
VIC,234,Wills,4853,Hadfield,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,75,2.97
VIC,234,Wills,4853,Hadfield,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,59,3.38
VIC,234,Wills,4853,Hadfield,33251,KILLIN,Peter,3,N,N,LP,Liberal,331,-6.66
VIC,234,Wills,4853,Hadfield,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),307,0.99
VIC,234,Wills,4853,Hadfield,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,86,4.93
VIC,234,Wills,4853,Hadfield,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,887,2.6
VIC,234,Wills,4853,Hadfield,999,Informal,Informal,999,N,N,,Informal,112,-3.4
VIC,234,Wills,5101,Lake Park (Wills),32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,10,1.1
VIC,234,Wills,5101,Lake Park (Wills),32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,36,7.71
VIC,234,Wills,5101,Lake Park (Wills),33251,KILLIN,Peter,3,N,N,LP,Liberal,54,-9.12
VIC,234,Wills,5101,Lake Park (Wills),32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),136,-6
VIC,234,Wills,5101,Lake Park (Wills),32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,9,1.93
VIC,234,Wills,5101,Lake Park (Wills),32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,222,13.16
VIC,234,Wills,5101,Lake Park (Wills),999,Informal,Informal,999,N,N,,Informal,18,-2.04
VIC,234,Wills,32909,Melbourne (Wills),32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,4,2.19
VIC,234,Wills,32909,Melbourne (Wills),32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,1,1.02
VIC,234,Wills,32909,Melbourne (Wills),33251,KILLIN,Peter,3,N,N,LP,Liberal,10,-9.93
VIC,234,Wills,32909,Melbourne (Wills),32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),61,8.15
VIC,234,Wills,32909,Melbourne (Wills),32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,1,1.02
VIC,234,Wills,32909,Melbourne (Wills),32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,21,4.45
VIC,234,Wills,32909,Melbourne (Wills),999,Informal,Informal,999,N,N,,Informal,0,-7.02
VIC,234,Wills,97515,Melbourne Central WILLS PPVC,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,25,2.09
VIC,234,Wills,97515,Melbourne Central WILLS PPVC,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,15,2.24
VIC,234,Wills,97515,Melbourne Central WILLS PPVC,33251,KILLIN,Peter,3,N,N,LP,Liberal,124,-1.58
VIC,234,Wills,97515,Melbourne Central WILLS PPVC,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),266,-1.06
VIC,234,Wills,97515,Melbourne Central WILLS PPVC,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,9,1.34
VIC,234,Wills,97515,Melbourne Central WILLS PPVC,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,232,5.76
VIC,234,Wills,97515,Melbourne Central WILLS PPVC,999,Informal,Informal,999,N,N,,Informal,16,-2
VIC,234,Wills,83927,Melbourne WILLS PPVC,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,88,1.65
VIC,234,Wills,83927,Melbourne WILLS PPVC,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,143,5.34
VIC,234,Wills,83927,Melbourne WILLS PPVC,33251,KILLIN,Peter,3,N,N,LP,Liberal,328,-7.8
VIC,234,Wills,83927,Melbourne WILLS PPVC,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),1120,1.15
VIC,234,Wills,83927,Melbourne WILLS PPVC,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,29,1.08
VIC,234,Wills,83927,Melbourne WILLS PPVC,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,968,7.35
VIC,234,Wills,83927,Melbourne WILLS PPVC,999,Informal,Informal,999,N,N,,Informal,48,-2.57
VIC,234,Wills,5102,Melville,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,37,2.03
VIC,234,Wills,5102,Melville,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,51,3.87
VIC,234,Wills,5102,Melville,33251,KILLIN,Peter,3,N,N,LP,Liberal,225,-6.7
VIC,234,Wills,5102,Melville,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),398,-4.44
VIC,234,Wills,5102,Melville,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,50,3.8
VIC,234,Wills,5102,Melville,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,556,9.45
VIC,234,Wills,5102,Melville,999,Informal,Informal,999,N,N,,Informal,52,-0.98
VIC,234,Wills,5103,Merlynston,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,37,2.25
VIC,234,Wills,5103,Merlynston,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,36,3.9
VIC,234,Wills,5103,Merlynston,33251,KILLIN,Peter,3,N,N,LP,Liberal,167,-5.15
VIC,234,Wills,5103,Merlynston,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),210,-0.28
VIC,234,Wills,5103,Merlynston,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,33,3.57
VIC,234,Wills,5103,Merlynston,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,441,3.56
VIC,234,Wills,5103,Merlynston,999,Informal,Informal,999,N,N,,Informal,70,-1.37
VIC,234,Wills,93494,Merri (Wills),32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,6,4.29
VIC,234,Wills,93494,Merri (Wills),32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,10,8.77
VIC,234,Wills,93494,Merri (Wills),33251,KILLIN,Peter,3,N,N,LP,Liberal,9,-4.98
VIC,234,Wills,93494,Merri (Wills),32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),61,0.96
VIC,234,Wills,93494,Merri (Wills),32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,0,0
VIC,234,Wills,93494,Merri (Wills),32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,28,-3.46
VIC,234,Wills,93494,Merri (Wills),999,Informal,Informal,999,N,N,,Informal,3,-1.55
VIC,234,Wills,5104,Mitchell,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,67,1.81
VIC,234,Wills,5104,Mitchell,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,140,7.26
VIC,234,Wills,5104,Mitchell,33251,KILLIN,Peter,3,N,N,LP,Liberal,224,-5.71
VIC,234,Wills,5104,Mitchell,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),730,-4.93
VIC,234,Wills,5104,Mitchell,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,51,2.65
VIC,234,Wills,5104,Mitchell,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,716,4.26
VIC,234,Wills,5104,Mitchell,999,Informal,Informal,999,N,N,,Informal,65,-3.93
VIC,234,Wills,4860,Moomba Park,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,37,1.72
VIC,234,Wills,4860,Moomba Park,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,55,5.09
VIC,234,Wills,4860,Moomba Park,33251,KILLIN,Peter,3,N,N,LP,Liberal,211,-3.51
VIC,234,Wills,4860,Moomba Park,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),134,-1.27
VIC,234,Wills,4860,Moomba Park,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,52,4.81
VIC,234,Wills,4860,Moomba Park,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,591,1.71
VIC,234,Wills,4860,Moomba Park,999,Informal,Informal,999,N,N,,Informal,122,-4.28
VIC,234,Wills,5105,Moreland,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,84,3.42
VIC,234,Wills,5105,Moreland,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,141,6.94
VIC,234,Wills,5105,Moreland,33251,KILLIN,Peter,3,N,N,LP,Liberal,215,-5.05
VIC,234,Wills,5105,Moreland,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),740,-5.43
VIC,234,Wills,5105,Moreland,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,18,0.89
VIC,234,Wills,5105,Moreland,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,835,5.99
VIC,234,Wills,5105,Moreland,999,Informal,Informal,999,N,N,,Informal,91,-4.17
VIC,234,Wills,5106,Murray (Wills),32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,10,1.87
VIC,234,Wills,5106,Murray (Wills),32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,11,4.25
VIC,234,Wills,5106,Murray (Wills),33251,KILLIN,Peter,3,N,N,LP,Liberal,47,1.02
VIC,234,Wills,5106,Murray (Wills),32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),70,-10.43
VIC,234,Wills,5106,Murray (Wills),32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,6,2.32
VIC,234,Wills,5106,Murray (Wills),32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,115,8.01
VIC,234,Wills,5106,Murray (Wills),999,Informal,Informal,999,N,N,,Informal,25,-0.11
VIC,234,Wills,64642,Northcote WILLS PPVC,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,115,2.18
VIC,234,Wills,64642,Northcote WILLS PPVC,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,170,5.83
VIC,234,Wills,64642,Northcote WILLS PPVC,33251,KILLIN,Peter,3,N,N,LP,Liberal,404,-0.74
VIC,234,Wills,64642,Northcote WILLS PPVC,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),1115,-13.39
VIC,234,Wills,64642,Northcote WILLS PPVC,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,48,1.65
VIC,234,Wills,64642,Northcote WILLS PPVC,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,1062,11.6
VIC,234,Wills,64642,Northcote WILLS PPVC,999,Informal,Informal,999,N,N,,Informal,139,0.05
VIC,234,Wills,5108,Oak Park,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,48,1.62
VIC,234,Wills,5108,Oak Park,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,40,2.41
VIC,234,Wills,5108,Oak Park,33251,KILLIN,Peter,3,N,N,LP,Liberal,481,-4.49
VIC,234,Wills,5108,Oak Park,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),270,-3.11
VIC,234,Wills,5108,Oak Park,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,70,4.21
VIC,234,Wills,5108,Oak Park,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,753,7.43
VIC,234,Wills,5108,Oak Park,999,Informal,Informal,999,N,N,,Informal,80,-2.01
VIC,234,Wills,5109,Pascoe Vale,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,40,2.85
VIC,234,Wills,5109,Pascoe Vale,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,27,2.76
VIC,234,Wills,5109,Pascoe Vale,33251,KILLIN,Peter,3,N,N,LP,Liberal,231,-6.52
VIC,234,Wills,5109,Pascoe Vale,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),206,-0.77
VIC,234,Wills,5109,Pascoe Vale,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,64,6.54
VIC,234,Wills,5109,Pascoe Vale,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,411,2.36
VIC,234,Wills,5109,Pascoe Vale,999,Informal,Informal,999,N,N,,Informal,37,-1.16
VIC,234,Wills,5110,Pascoe Vale Central,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,22,1.13
VIC,234,Wills,5110,Pascoe Vale Central,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,24,3.11
VIC,234,Wills,5110,Pascoe Vale Central,33251,KILLIN,Peter,3,N,N,LP,Liberal,196,-7.69
VIC,234,Wills,5110,Pascoe Vale Central,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),115,-3.02
VIC,234,Wills,5110,Pascoe Vale Central,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,45,5.84
VIC,234,Wills,5110,Pascoe Vale Central,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,369,8.28
VIC,234,Wills,5110,Pascoe Vale Central,999,Informal,Informal,999,N,N,,Informal,39,-4.3
VIC,234,Wills,5111,Pascoe Vale North,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,91,3.24
VIC,234,Wills,5111,Pascoe Vale North,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,63,3.11
VIC,234,Wills,5111,Pascoe Vale North,33251,KILLIN,Peter,3,N,N,LP,Liberal,404,-6.25
VIC,234,Wills,5111,Pascoe Vale North,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),339,-4.65
VIC,234,Wills,5111,Pascoe Vale North,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,113,5.58
VIC,234,Wills,5111,Pascoe Vale North,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,1015,5.37
VIC,234,Wills,5111,Pascoe Vale North,999,Informal,Informal,999,N,N,,Informal,142,-2.28
VIC,234,Wills,5112,Pascoe Vale South,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,72,1.83
VIC,234,Wills,5112,Pascoe Vale South,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,44,2.22
VIC,234,Wills,5112,Pascoe Vale South,33251,KILLIN,Peter,3,N,N,LP,Liberal,569,-6.31
VIC,234,Wills,5112,Pascoe Vale South,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),370,-1.62
VIC,234,Wills,5112,Pascoe Vale South,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,92,4.65
VIC,234,Wills,5112,Pascoe Vale South,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,831,6.74
VIC,234,Wills,5112,Pascoe Vale South,999,Informal,Informal,999,N,N,,Informal,77,-2.22
VIC,234,Wills,5113,Pascoe Vale West,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,14,0.43
VIC,234,Wills,5113,Pascoe Vale West,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,17,2.46
VIC,234,Wills,5113,Pascoe Vale West,33251,KILLIN,Peter,3,N,N,LP,Liberal,172,-3.04
VIC,234,Wills,5113,Pascoe Vale West,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),123,-4.77
VIC,234,Wills,5113,Pascoe Vale West,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,37,5.36
VIC,234,Wills,5113,Pascoe Vale West,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,327,6.07
VIC,234,Wills,5113,Pascoe Vale West,999,Informal,Informal,999,N,N,,Informal,41,-1.79
VIC,234,Wills,31590,Special Hospital Team 1,32688,MILES,Chris,1,N,N,AJP,Animal Justice Party,10,3.87
VIC,234,Wills,31590,Special Hospital Team 1,32398,BOLTON,Sue,2,N,N,VNS,Victorian Socialists,2,1.01
VIC,234,Wills,31590,Special Hospital Team 1,33251,KILLIN,Peter,3,N,N,LP,Liberal,50,-10.07
VIC,234,Wills,31590,Special Hospital Team 1,32657,PULFORD,Adam,4,N,N,GRN,The Greens (VIC),9,-1.93
VIC,234,Wills,31590,Special Hospital Team 1,32329,VENKAT,Manju,5,N,N,UAPP,United Australia Party,7,3.54
VIC,234,Wills,31590,Special Hospital Team 1,32350,KHALIL,Peter,6,Y,Y,ALP,Australian Labor Party,120,7.72
VIC,234,Wills,31590,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,13,0.07
